80 -0.883376 0.883395
81 -0.880482 0.880493
82 -0.877575 0.877536
83 -0.874647 0.874579
84 -0.871666 0.871581
85 -0.868642 0.868586
86 -0.865588 0.865521
87 -0.862492 0.862431
88 -0.859402 0.859324
89 -0.856243 0.856169
90 -0.853075 0.852973
91 -0.849907 0.849759
92 -0.846691 0.846524
93 -0.843438 0.843244
94 -0.840117 0.839957
95 -0.836767 0.836614
96 -0.83338 0.833234
97 -0.829961 0.829858
98 -0.826512 0.82644
99 -0.823046 0.823014
100 -0.819578 0.819585
101 -0.816096 0.816131
102 -0.812545 0.812668
103 -0.808969 0.809136
104 -0.805383 0.805599
105 -0.801759 0.802002
106 -0.798131 0.79835
107 -0.794416 0.794661
108 -0.790707 0.790933
109 -0.786948 0.787145
110 -0.783205 0.783356
111 -0.779436 0.779516
112 -0.775621 0.775679
113 -0.771787 0.771828
114 -0.767903 0.767975
115 -0.763989 0.764102
116 -0.760022 0.760161
117 -0.756041 0.756206
118 -0.752052 0.752231
119 -0.748023 0.748178
120 -0.74399 0.744079
121 -0.739917 0.739963
122 -0.735832 0.73582
123 -0.731725 0.731661
124 -0.727575 0.727459
125 -0.723403 0.723264
126 -0.719199 0.719052
127 -0.714979 0.714848
128 -0.710728 0.710596
129 -0.706473 0.706337
130 -0.702232 0.702072
131 -0.697945 0.697772
132 -0.693643 0.693453
133 -0.68928 0.689093
134 -0.684908 0.684723
135 -0.680483 0.680314
136 -0.676057 0.675888
137 -0.671595 0.671446
138 -0.667146 0.666977
139 -0.662683 0.662504
140 -0.658164 0.657991
141 -0.653647 0.653496
142 -0.649079 0.649002
143 -0.644486 0.644468
144 -0.639873 0.639935
145 -0.635247 0.635388
146 -0.630621 0.630777
147 -0.625993 0.626144
148 -0.621316 0.621496
149 -0.616636 0.616804
150 -0.611926 0.612091
151 -0.6072 0.607351
152 -0.602459 0.602613
153 -0.59768 0.597893
154 -0.592924 0.593148
155 -0.588131 0.588399
156 -0.58336 0.583645
157 -0.578559 0.578851
158 -0.573754 0.574008
159 -0.568893 0.569136
160 -0.564022 0.564251
161 -0.559124 0.559339
162 -0.554247 0.554411
163 -0.549346 0.549531
164 -0.54446 0.544636
165 -0.539566 0.539734
166 -0.534622 0.534822
167 -0.529648 0.52989
168 -0.524674 0.524917
169 -0.519684 0.51992
170 -0.514714 0.514896
171 -0.509748 0.509863
172 -0.50478 0.504837
173 -0.499747 0.49985
174 -0.494735 0.494859
175 -0.489681 0.489862
176 -0.484632 0.484866
177 -0.47962 0.479823
178 -0.474604 0.474762
179 -0.469569 0.469664
180 -0.46451 0.464593
181 -0.459426 0.459509
182 -0.454349 0.45447
183 -0.449316 0.449456
184 -0.444261 0.444418
185 -0.439216 0.43939
186 -0.434173 0.434337
187 -0.429085 0.429242
188 -0.423997 0.42414
189 -0.418974 0.419067
190 -0.413942 0.414017
191 -0.408911 0.409032
192 -0.403873 0.404028
193 -0.3988 0.399009
194 -0.39378 0.393999
195 -0.388776 0.38895
196 -0.383799 0.383914
197 -0.378807 0.378903
198 -0.373815 0.373929
199 -0.368821 0.369022
200 -0.36386 0.364108
201 -0.358946 0.359167
202 -0.354041 0.354244
203 -0.349116 0.349298
204 -0.344207 0.344389
205 -0.339339 0.339548
206 -0.334545 0.334756
207 -0.329722 0.329985
208 -0.32491 0.325187
209 -0.320164 0.320405
210 -0.315488 0.315618
211 -0.310802 0.310922
212 -0.306162 0.306291
213 -0.301633 0.301683
214 -0.297087 0.297093
215 -0.292587 0.292476
216 -0.288092 0.287908
217 -0.283704 0.283519
218 -0.279347 0.279135
219 -0.275023 0.274865
220 -0.270745 0.270758
221 -0.266585 0.266666
222 -0.262474 0.262578
223 -0.258508 0.258558
224 -0.254579 0.254697
225 -0.250692 0.250895
226 -0.246886 0.247107
227 -0.243182 0.243332
228 -0.239524 0.239664
229 -0.236068 0.23613
230 -0.232689 0.232661
231 -0.229416 0.229239
232 -0.226248 0.226126
233 -0.223143 0.22312
234 -0.220224 0.22033
235 -0.217421 0.217613
236 -0.214811 0.214948
237 -0.212291 0.21233
238 -0.20985 0.209936
239 -0.207658 0.207634
240 -0.205651 0.205558
241 -0.203764 0.203727
242 -0.201965 0.202105
243 -0.200457 0.20062
244 -0.199123 0.199201
245 -0.197917 0.197869
246 -0.196868 0.196796
247 -0.19606 0.196079
248 -0.195486 0.195552
249 -0.195007 0.195101
250 -0.194775 0.194857
251 -0.194747 0.19474
252 -0.194906 0.19481
253 -0.195216 0.195219
254 -0.19579 0.195876
255 -0.196534 0.196639
256 -0.197405 0.197452
257 -0.198537 0.198467
258 -0.199832 0.199778
259 -0.20131 0.201371
260 -0.202896 0.203034
261 -0.204778 0.20481
262 -0.20674 0.206775
263 -0.208883 0.208824
264 -0.211159 0.211154
265 -0.213679 0.213646
266 -0.216235 0.216328
267 -0.218986 0.219072
268 -0.221793 0.22188
269 -0.224857 0.224804
270 -0.227965 0.227898
271 -0.231226 0.231151
272 -0.234552 0.234578
273 -0.237965 0.238036
274 -0.241478 0.241624
275 -0.244989 0.245329
276 -0.248494 0.24904
277 -0.25199 0.252791
278 -0.25549 0.256682
279 -0.25893 0.26065
280 -0.262349 0.264694
281 -0.26581 0.268915
282 -0.269228 0.273155
283 -0.272641 0.277411
284 -0.276053 0.281785
285 -0.279433 0.286208
286 -0.282823 0.290652
287 -0.28619 0.295094
288 -0.289541 0.299606
289 -0.292932 0.304187
290 -0.296267 0.308813
291 -0.299586 0.313416
292 -0.30291 0.318063
293 -0.306238 0.322782
294 -0.30956 0.327552
295 -0.312826 0.332309
296 -0.316084 0.337101
297 -0.319331 0.341983
298 -0.322542 0.346855
299 -0.325771 0.351738
300 -0.328984 0.35664
301 -0.332165 0.36161
302 -0.335365 0.366586
303 -0.338573 0.371559
304 -0.341748 0.376523
305 -0.344918 0.381491
306 -0.348104 0.38652
307 -0.351221 0.391557
308 -0.354308 0.396588
309 -0.35739 0.401621
310 -0.362281 0.406637
311 -0.367292 0.411661
312 -0.372272 0.416726
313 -0.377292 0.421799
314 -0.382323 0.426881
315 -0.387368 0.431921
316 -0.39241 0.436951
317 -0.397428 0.442005
318 -0.402413 0.447072
319 -0.407377 0.452154
320 -0.412328 0.45723
321 -0.417262 0.46227
322 -0.422184 0.467295
323 -0.427114 0.472328
324 -0.432054 0.47738
325 -0.43699 0.482434
326 -0.44192 0.487478
327 -0.446822 0.492492
328 -0.451728 0.497474
329 -0.456599 0.502476
330 -0.461421 0.507466
331 -0.46623 0.512476
332 -0.471036 0.51747
333 -0.475824 0.522442
334 -0.480612 0.527395
335 -0.485422 0.532334
336 -0.490208 0.537254
337 -0.494969 0.542173
338 -0.499724 0.547096
339 -0.504459 0.552031
340 -0.509148 0.556923
341 -0.513839 0.561791
342 -0.518465 0.566644
343 -0.523079 0.57148
344 -0.527706 0.576308
345 -0.532309 0.581125
346 -0.536909 0.585947
347 -0.541522 0.590758
348 -0.546096 0.59556
349 -0.550666 0.600335
350 -0.555198 0.605086
351 -0.559699 0.609813
352 -0.564186 0.61452
353 -0.568621 0.61921
354 -0.573038 0.62392
355 -0.577434 0.628598
356 -0.581814 0.63325
357 -0.58621 0.63788
358 -0.590585 0.642503
359 -0.594942 0.647074
360 -0.599291 0.651618
361 -0.603597 0.656171
362 -0.607884 0.660697
363 -0.612138 0.665228
364 -0.616347 0.669696
365 -0.620543 0.674159
366 -0.62472 0.678571
367 -0.628858 0.682946
368 -0.632972 0.687323
369 -0.63708 0.691693
370 -0.641206 0.696033
371 -0.645297 0.70037
372 -0.649348 0.704648
373 -0.653375 0.708913
374 -0.657396 0.713134
375 -0.661376 0.717314
376 -0.665325 0.721491
377 -0.669238 0.725659
378 -0.6731 0.729814
379 -0.676942 0.733925
380 -0.680778 0.738038
381 -0.684601 0.742135
382 -0.688392 0.746186
383 -0.692194 0.750216
384 -0.695953 0.754198
385 -0.699707 0.75817
386 -0.703403 0.762128
387 -0.707066 0.766079
388 -0.710705 0.769995
389 -0.714308 0.773904
390 -0.717883 0.777765
391 -0.721416 0.781583
392 -0.724938 0.785361
393 -0.728419 0.789114
394 -0.731905 0.792844
395 -0.735375 0.796536
396 -0.738783 0.800211
397 -0.742195 0.803879
398 -0.745595 0.807505
399 -0.748949 0.811066
400 -0.752241 0.814613
401 -0.755523 0.818099
402 -0.758752 0.821572
403 -0.761949 0.825015
404 -0.76513 0.828422
405 -0.768276 0.831833
406 -0.771387 0.83521
407 -0.7745 0.838539
408 -0.777598 0.841839
409 -0.780678 0.845099
410 -0.783699 0.848322
411 -0.786676 0.851545
412 -0.789647 0.854737
413 -0.792577 0.857901
414 -0.795469 0.86107
415 -0.798326 0.864198
416 -0.801127 0.86728
417 -0.803909 0.870343
418 -0.80665 0.873369
419 -0.809393 0.876321
420 -0.812114 0.879263
421 -0.814804 0.882189
422 -0.817475 0.885059
423 -0.820105 0.887927
424 -0.822705 0.890755
425 -0.825275 0.893528
426 -0.827763 0.896252
427 -0.830229 0.898937
428 -0.832694 0.90159
429 -0.835106 0.904197
430 -0.837479 0.906787
431 -0.839822 0.909351
432 -0.842151 0.911884
433 -0.844441 0.914373
434 -0.846718 0.916827
435 -0.848976 0.919213
436 -0.851172 0.921603
437 -0.853353 0.923953
438 -0.855497 0.926272
439 -0.85759 0.928557
440 -0.859644 0.930811
441 -0.861644 0.933074
442 -0.86362 0.935286
443 -0.865573 0.937464
444 -0.867499 0.939634
445 -0.869407 0.941753
446 -0.871272 0.94382
447 -0.873134 0.945834
448 -0.874931 0.947803
449 -0.876699 0.949759
450 -0.878449 0.95169
451 -0.880147 0.953592
452 -0.881785 0.955439
453 -0.883407 0.957241
454 -0.88499 0.959008
455 -0.886516 0.960714
456 -0.888021 0.962373
457 -0.889506 0.963994
458 -0.890973 0.965597
459 -0.892401 0.967167
460 -0.89381 0.968713
461 -0.895174 0.970204
462 -0.896501 0.971655
463 -0.897775 0.973064
464 -0.899023 0.974449
465 -0.900227 0.97579
466 -0.901408 0.977085
467 -0.902524 0.978375
468 -0.903599 0.979651
469 -0.904661 0.980891
470 -0.905708 0.982091
471 -0.906694 0.98325
472 -0.907692 0.98438
473 -0.90864 0.985491
474 -0.909547 0.98652
475 -0.910419 0.987529
476 -0.911247 0.988491
477 -0.912012 0.989423
478 -0.912757 0.990325
479 -0.913471 0.991189
480 -0.914132 0.991983
481 -0.914775 0.992763
482 -0.915375 0.993491
483 -0.915965 0.994153
484 -0.916501 0.994776
485 -0.917022 0.995379
486 -0.917504 0.995942
487 -0.917951 0.996463
488 -0.918365 0.99694
489 -0.918725 0.997378
490 -0.919042 0.997785
491 -0.919307 0.99816
492 -0.919549 0.998469
493 -0.919746 0.998764
494 -0.919911 0.999019
495 -0.920083 0.999234
496 -0.920208 0.999469
497 -0.920295 0.999646
498 -0.920348 0.999798
499 -0.920354 0.999923
500 -0.920341 0.999985
501 -0.920275 1.00001
502 -0.92016 1
503 -0.920016 0.999947
504 -0.919827 0.999868
505 -0.919593 0.99974
506 -0.919324 0.999592
507 -0.919044 0.999392
508 -0.918742 0.999154
509 -0.918405 0.998846
510 -0.918026 0.998501
511 -0.917635 0.998122
512 -0.917175 0.997697
513 -0.916668 0.997233
514 -0.916143 0.996738
515 -0.915566 0.996191
516 -0.914957 0.99562
517 -0.914293 0.995009
518 -0.913615 0.994315
519 -0.912888 0.993619
520 -0.912158 0.992876
521 -0.911381 0.992094
522 -0.910581 0.991297
523 -0.909751 0.990467
524 -0.90888 0.989607
525 -0.907973 0.988722
526 -0.907001 0.9878
527 -0.906 0.98685
528 -0.904945 0.985855
529 -0.90387 0.984825
530 -0.90276 0.983759
531 -0.901637 0.98264
532 -0.900462 0.981506
533 -0.899292 0.980353
534 -0.89806 0.979155
535 -0.896794 0.977914
536 -0.895488 0.976625
537 -0.894172 0.975276
538 -0.892779 0.973903
539 -0.891363 0.972475
540 -0.889915 0.970998
541 -0.888408 0.969502
542 -0.886873 0.967975
543 -0.885318 0.966431
544 -0.883749 0.964807
545 -0.882142 0.963127
546 -0.880519 0.961423
547 -0.878835 0.959653
548 -0.877142 0.957881
549 -0.875392 0.956056
550 -0.873576 0.954238
551 -0.871752 0.95237
552 -0.869886 0.950463
553 -0.867987 0.948518
554 -0.866057 0.946521
555 -0.864106 0.94451
556 -0.862096 0.94249
557 -0.86009 0.940415
558 -0.858065 0.938312
559 -0.855981 0.936203
560 -0.85387 0.934061
561 -0.851718 0.931885
562 -0.849527 0.929675
563 -0.84729 0.927432
564 -0.845017 0.925145
565 -0.842712 0.922822
566 -0.840379 0.920435
567 -0.838038 0.91803
568 -0.835666 0.915587
569 -0.83327 0.913143
570 -0.830853 0.910649
571 -0.828367 0.908091
572 -0.825846 0.905492
573 -0.823308 0.902858
574 -0.82073 0.900189
575 -0.818116 0.897488
576 -0.815459 0.894766
577 -0.812759 0.891986
578 -0.810067 0.889195
579 -0.807352 0.886341
580 -0.804605 0.883437
581 -0.801802 0.880518
582 -0.798982 0.877561
583 -0.796164 0.874578
584 -0.793278 0.871571
585 -0.790357 0.868539
586 -0.787381 0.865475
587 -0.784384 0.862365
588 -0.781363 0.859241
589 -0.778326 0.856088
590 -0.77527 0.852901
591 -0.772182 0.849685
592 -0.769078 0.846453
593 -0.765938 0.843209
594 -0.762759 0.839933
595 -0.759536 0.83664
596 -0.756286 0.833322
597 -0.752999 0.829983
598 -0.74969 0.826567
599 -0.746354 0.823125
600 -0.742992 0.819669
601 -0.739607 0.816168
602 -0.736216 0.81266
603 -0.732785 0.809125
604 -0.729313 0.805568
605 -0.725827 0.801952
606 -0.722313 0.798291
607 -0.718772 0.794611
608 -0.715163 0.790897
609 -0.711533 0.787154
610 -0.707898 0.783383
611 -0.704219 0.779585
612 -0.700551 0.775775
613 -0.696843 0.771873
614 -0.693129 0.767973
615 -0.689367 0.76404
616 -0.685594 0.760106
617 -0.681774 0.756136
618 -0.677926 0.752123
619 -0.674027 0.748084
620 -0.670111 0.74402
621 -0.666192 0.739901
622 -0.662268 0.735781
623 -0.658309 0.731638
624 -0.654334 0.727469
625 -0.650342 0.723298
626 -0.646305 0.719098
627 -0.642224 0.71487
628 -0.638147 0.710597
629 -0.634004 0.706296
630 -0.629857 0.701999
631 -0.625707 0.697687
632 -0.62151 0.693366
633 -0.61733 0.689035
634 -0.613122 0.684682
635 -0.608912 0.680296
636 -0.604622 0.675889
637 -0.600318 0.671475
638 -0.596006 0.667017
639 -0.591663 0.662538
640 -0.587293 0.658063
641 -0.582901 0.65358
642 -0.578513 0.649055
643 -0.57412 0.644531
644 -0.569705 0.639963
645 -0.565235 0.635354
646 -0.560749 0.630739
647 -0.556255 0.6261
648 -0.551746 0.621482
649 -0.547178 0.616815
650 -0.542609 0.612116
651 -0.538033 0.607403
652 -0.533463 0.602673
653 -0.528866 0.597927
654 -0.524251 0.593191
655 -0.519611 0.588428
656 -0.514937 0.583621
657 -0.510252 0.57879
658 -0.505535 0.573944
659 -0.500802 0.569094
660 -0.496092 0.564242
661 -0.491349 0.559387
662 -0.486608 0.554493
663 -0.481851 0.549568
664 -0.477049 0.544649
665 -0.472244 0.539703
666 -0.467393 0.534784
667 -0.462533 0.529831
668 -0.457682 0.524865
669 -0.45283 0.519868
670 -0.447976 0.514862
671 -0.443102 0.509881
672 -0.438212 0.504887
673 -0.433303 0.499878
674 -0.428358 0.494853
675 -0.423408 0.489801
676 -0.41845 0.484774
677 -0.413495 0.479739
678 -0.408564 0.474716
679 -0.403589 0.469658
680 -0.398602 0.464579
681 -0.393602 0.459524
682 -0.388589 0.454476
683 -0.383542 0.449427
684 -0.378539 0.444368
685 -0.373532 0.439296
686 -0.368505 0.434226
687 -0.36347 0.429187
688 -0.35843 0.42415
689 -0.353362 0.419081
690 -0.348303 0.414028
691 -0.343254 0.408977
692 -0.338218 0.403977
693 -0.333171 0.398941
694 -0.328124 0.39392
695 -0.323046 0.388896
696 -0.317957 0.383907
697 -0.312894 0.378943
698 -0.30786 0.373957
699 -0.302819 0.368976
700 -0.297779 0.364041
701 -0.292719 0.35913
702 -0.287651 0.35423
703 -0.282642 0.349312
704 -0.277636 0.344433
705 -0.272629 0.33959
706 -0.267603 0.334777
707 -0.262605 0.329957
708 -0.257648 0.325151
709 -0.252715 0.320407
710 -0.247772 0.315688
711 -0.242817 0.310994
712 -0.23791 0.306288
713 -0.233068 0.301668
714 -0.228213 0.297076
715 -0.223358 0.292501
716 -0.218571 0.287987
717 -0.213845 0.28353
718 -0.209106 0.279111
719 -0.204396 0.274837
720 -0.19979 0.270678
721 -0.195204 0.266581
722 -0.190638 0.262551
723 -0.186179 0.258592
724 -0.181762 0.254669
725 -0.177371 0.250835
726 -0.173116 0.247082
727 -0.168925 0.243357
728 -0.164792 0.239696
729 -0.160773 0.236159
730 -0.15682 0.232665
731 -0.15304 0.229261
732 -0.149302 0.226083
733 -0.14576 0.223123
734 -0.142306 0.220313
735 -0.139051 0.21757
736 -0.135908 0.21493
737 -0.132959 0.212391
738 -0.130187 0.209939
739 -0.127587 0.207631
740 -0.125243 0.205474
741 -0.123087 0.203729
742 -0.121157 0.202079
743 -0.119469 0.200592
744 -0.118075 0.199202
745 -0.116933 0.197925
746 -0.116038 0.196798
747 -0.115423 0.196027
748 -0.115092 0.195516
749 -0.115073 0.195131
750 -0.115348 0.194871
751 -0.115887 0.194741
752 -0.116677 0.194781
753 -0.11775 0.195227
754 -0.119118 0.195861
755 -0.120752 0.196601
756 -0.122603 0.197494
757 -0.124668 0.198486
758 -0.126998 0.199744
759 -0.129541 0.201301
760 -0.132244 0.203035
761 -0.135174 0.204843
762 -0.138269 0.206797
763 -0.141499 0.208851
764 -0.144913 0.211092
765 -0.148456 0.213648
766 -0.152132 0.21628
767 -0.155916 0.219075
768 -0.159816 0.221917
769 -0.163814 0.224849
770 -0.167918 0.22793
771 -0.172081 0.231115
772 -0.176379 0.234535
773 -0.180682 0.238011
774 -0.185108 0.24149
775 -0.189562 0.244974
776 -0.194082 0.248427
777 -0.198675 0.251894
778 -0.203278 0.255344
779 -0.207962 0.258794
780 -0.212705 0.262271
781 -0.217428 0.265723
782 -0.222214 0.269192
783 -0.22704 0.27263
784 -0.231873 0.276054
785 -0.236736 0.279464
786 -0.241662 0.282873
787 -0.246578 0.28628
788 -0.251497 0.289657
789 -0.256437 0.293043
790 -0.261442 0.296366
791 -0.266408 0.299684
792 -0.271398 0.303004
793 -0.276408 0.306276
794 -0.281454 0.309516
795 -0.28648 0.312781
796 -0.2915 0.316016
797 -0.296534 0.319253
798 -0.301593 0.322485
799 -0.306665 0.325691
800 -0.311721 0.328924
801 -0.316744 0.332141
802 -0.321818 0.335334
803 -0.326887 0.338501
804 -0.33196 0.341691
805 -0.336998 0.344891
806 -0.342047 0.34805
807 -0.347105 0.351218
808 -0.352157 0.354369
809 -0.357219 0.357472
810 -0.362262 0.362268
811 -0.367286 0.367307
812 -0.372303 0.372328
813 -0.37734 0.377332
814 -0.382361 0.382342
815 -0.387372 0.387362
816 -0.392383 0.392389
817 -0.397369 0.397411
818 -0.402352 0.402392
819 -0.407328 0.407349
820 -0.412332 0.412318
821 -0.417291 0.417246
822 -0.422231 0.422213
823 -0.427157 0.42716
824 -0.432075 0.432099
825 -0.43699 0.437031
826 -0.441914 0.441922
827 -0.446812 0.446797
828 -0.45168 0.451675
829 -0.456547 0.456527
830 -0.461377 0.461388
831 -0.466221 0.466256
832 -0.471044 0.471072
833 -0.47587 0.475881
834 -0.480685 0.480676
835 -0.485465 0.485442
836 -0.490205 0.490186
837 -0.494948 0.49493
838 -0.499682 0.499667
839 -0.504409 0.50441
840 -0.509119 0.50914
841 -0.513807 0.513812
842 -0.518473 0.518482
843 -0.523112 0.523127
844 -0.527737 0.527736
845 -0.532353 0.532337
846 -0.536963 0.536949
847 -0.541542 0.541528
848 -0.546111 0.546091
849 -0.55064 0.550641
850 -0.55516 0.555186
851 -0.559641 0.559676
852 -0.564125 0.564155
853 -0.568595 0.568588
854 -0.573056 0.573021
855 -0.577477 0.577455
856 -0.581887 0.581875
857 -0.586262 0.586255
858 -0.590617 0.590632
859 -0.594928 0.594975
860 -0.599252 0.599287
861 -0.603556 0.603562
862 -0.607855 0.607831
863 -0.612116 0.612082
864 -0.616333 0.616326
865 -0.620539 0.620537
866 -0.624711 0.624718
867 -0.628862 0.628888
868 -0.63301 0.633037
869 -0.637127 0.637159
870 -0.641244 0.641231
871 -0.645322 0.645279
872 -0.649341 0.649336
873 -0.653352 0.653344
874 -0.657358 0.65735
875 -0.661321 0.661336
876 -0.665272 0.6653
877 -0.669202 0.669223
878 -0.673116 0.673117
879 -0.676985 0.676981
880 -0.680832 0.680817
881 -0.684649 0.684643
882 -0.688438 0.688425
883 -0.692202 0.692205
884 -0.695939 0.695944
885 -0.699683 0.69968
886 -0.703376 0.703401
887 -0.707043 0.707056
888 -0.710694 0.710679
889 -0.71428 0.714286
890 -0.717859 0.717854
891 -0.721425 0.721403
892 -0.724952 0.724942
893 -0.728464 0.728454
894 -0.731952 0.73195
895 -0.735394 0.735406
896 -0.738815 0.738844
897 -0.742199 0.742205
898 -0.745551 0.74556
899 -0.7489 0.748896
900 -0.752209 0.752193
901 -0.755479 0.755449
902 -0.758748 0.758707
903 -0.76197 0.761967
904 -0.765151 0.765175
905 -0.768311 0.76834
906 -0.771429 0.771447
907 -0.77452 0.774548
908 -0.777612 0.777615
909 -0.780683 0.780633
910 -0.78368 0.783662
911 -0.786666 0.786647
912 -0.789631 0.789619
913 -0.792534 0.792562
914 -0.795427 0.79546
915 -0.79828 0.798313
916 -0.801122 0.801131
917 -0.803926 0.803924
918 -0.806706 0.806677
919 -0.809465 0.809429
920 -0.812159 0.812134
921 -0.814822 0.814825
922 -0.817459 0.817477
923 -0.820063 0.820105
924 -0.822668 0.822676
925 -0.825224 0.825235
926 -0.827753 0.827748
927 -0.830242 0.830225
928 -0.832696 0.832667
929 -0.835099 0.835097
930 -0.837488 0.837488
931 -0.839827 0.839869
932 -0.84217 0.842185
933 -0.844481 0.844482
934 -0.846741 0.846749
935 -0.84898 0.848991
936 -0.851185 0.851167
937 -0.853318 0.85333
938 -0.855437 0.85545
939 -0.857534 0.857528
940 -0.859603 0.859584
941 -0.861656 0.861628
942 -0.863658 0.863658
943 -0.86562 0.865626
944 -0.867536 0.867559
945 -0.869441 0.869438
946 -0.871292 0.871307
947 -0.873105 0.873129
948 -0.874905 0.874894
949 -0.876678 0.876645
950 -0.878429 0.878391
951 -0.880128 0.880106
952 -0.881766 0.881782
953 -0.883379 0.883425
954 -0.884976 0.884992
955 -0.886539 0.886537
956 -0.888047 0.88806
957 -0.889544 0.889538
958 -0.89101 0.890987
959 -0.892429 0.892404
960 -0.893819 0.893803
961 -0.895158 0.895169
962 -0.896467 0.896488
963 -0.897746 0.897766
964 -0.89898 0.899012
965 -0.900199 0.900213
966 -0.901391 0.901379
967 -0.902511 0.902514
968 -0.903643 0.903622
969 -0.904705 0.904695
970 -0.905746 0.905727
971 -0.906744 0.906736
972 -0.907699 0.90771
973 -0.908623 0.908647
974 -0.909508 0.909539
975 -0.910381 0.910391
976 -0.911217 0.911213
977 -0.912004 0.911985
978 -0.912762 0.912727
979 -0.913466 0.913448
980 -0.914133 0.914143
981 -0.914779 0.914801
982 -0.915393 0.915421
983 -0.915986 0.916002
984 -0.916529 0.916538
985 -0.917039 0.917042
986 -0.917502 0.917485
987 -0.917947 0.917897
988 -0.918316 0.918308
989 -0.918656 0.918683
990 -0.918998 0.919028
991 -0.919303 0.919311
992 -0.919574 0.919577
993 -0.919797 0.919786
994 -0.919962 0.919971
995 -0.920098 0.920107
996 -0.920208 0.920193
997 -0.920279 0.920267
998 -0.920328 0.92032
999 -0.920325 0.920346
1000 -0.920315 0.920318
1001 -0.920272 0.920255
1002 -0.920143 0.920143
1003 -0.920004 0.920002
1004 -0.919803 0.919827
1005 -0.919592 0.919612
1006 -0.919365 0.919369
1007 -0.919087 0.919067
1008 -0.918775 0.918763
1009 -0.918435 0.918423
1010 -0.91803 0.918025
1011 -0.917598 0.917613
1012 -0.917136 0.917152
1013 -0.916643 0.916651
1014 -0.916101 0.916133
1015 -0.91555 0.915563
1016 -0.914955 0.914924
1017 -0.914321 0.91428
1018 -0.913636 0.913612
1019 -0.912921 0.91293
1020 -0.912178 0.912197
1021 -0.911399 0.911415
1022 -0.910579 0.910606
1023 -0.909742 0.909738
1024 -0.908848 0.908852
1025 -0.907933 0.907914
1026 -0.906973 0.906933
1027 -0.905976 0.90596
1028 -0.904955 0.904947
1029 -0.903889 0.903893
1030 -0.90279 0.902807
1031 -0.901651 0.901688
1032 -0.900474 0.900505
1033 -0.899306 0.899284
1034 -0.898066 0.898041
1035 -0.896788 0.896768
1036 -0.895477 0.895457
1037 -0.894134 0.89414
1038 -0.892753 0.892765
1039 -0.891345 0.891367
1040 -0.889885 0.889912
1041 -0.888413 0.888428
1042 -0.886926 0.88691
1043 -0.885379 0.88535
1044 -0.883774 0.88377
1045 -0.882153 0.882145
1046 -0.880487 0.880488
1047 -0.878812 0.878832
1048 -0.877101 0.877117
1049 -0.875356 0.875365
1050 -0.873567 0.873579
1051 -0.871748 0.87173
1052 -0.869901 0.869892
1053 -0.867989 0.868004
1054 -0.866054 0.866064
1055 -0.864113 0.864106
1056 -0.862122 0.862118
1057 -0.860103 0.860111
1058 -0.858076 0.858066
1059 -0.855978 0.855969
1060 -0.853843 0.853843
1061 -0.851671 0.851693
1062 -0.849477 0.849504
1063 -0.847266 0.847269
1064 -0.84502 0.845004
1065 -0.842742 0.842714
1066 -0.840435 0.840416
1067 -0.838083 0.838081
1068 -0.835684 0.835696
1069 -0.833268 0.83329
1070 -0.830803 0.830834
